user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,class,hour_of_day,day_of_week,time_since_signup,user_transaction_count,country
348293,2015-02-22 20:22:47,2015-05-11 13:41:01,52,ZLXZANONMBAME,Direct,Chrome,M,21,1761433361,0,13,0,1865.3038888888889,1,United States
323312,2015-08-05 06:41:59,2015-10-02 17:45:01,15,UDYVJFWZUSUBE,Direct,Safari,F,18,1965456067,0,17,4,1403.0505555555555,1,China
334235,2015-05-31 02:04:49,2015-06-22 13:26:21,52,AFOKRPWEKKSIT,Ads,IE,M,19,157047076,0,13,0,539.3588888888889,1,United States
399934,2015-07-02 13:38:37,2015-09-21 08:36:43,28,EAWJAAKHFYRBE,Ads,IE,M,52,2170092566,0,8,0,1938.9683333333328,1,France
393315,2015-08-06 13:53:43,2015-09-26 15:58:29,32,BYQCPLPHUUJPZ,Ads,Chrome,M,19,247328649,0,15,5,1226.0794444444443,1,Viet Nam
339326,2015-04-20 14:12:00,2015-08-13 15:55:35,12,AJBSOTRDCTVEV,Direct,Chrome,F,34,3444963735,0,15,3,2761.726388888889,1,United States
342112,2015-06-22 11:36:08,2015-10-04 12:17:41,27,IAQPMAOVSHKYB,SEO,Chrome,F,38,3245614956,0,12,6,2496.6925,1,United Kingdom
17115,2015-08-13 00:12:52,2015-08-24 09:09:37,23,IXFSQRYBEYBMP,Ads,IE,F,27,413083442,0,9,0,272.9458333333333,1,United States
363030,2015-04-23 10:13:53,2015-07-07 18:11:45,46,DIHXAVUWLPKBM,SEO,IE,M,27,3953018280,0,18,1,1807.9644444444448,1,Unknown
386897,2015-06-11 08:34:49,2015-09-11 10:32:19,35,ALCPIWCGEKBFL,Ads,IE,F,25,1114558832,0,10,4,2209.958333333333,1,United States
334469,2015-02-08 01:39:08,2015-06-01 14:58:53,47,VZBPSGZOIIJVC,Ads,Chrome,F,32,1894317827,0,14,0,2725.329166666667,1,China
164035,2015-01-21 19:15:42,2015-03-02 11:41:20,21,RWUIMOPCECQZJ,Ads,Chrome,F,31,3354106706,0,11,0,952.4272222222222,1,Canada
138516,2015-01-11 04:52:15,2015-01-11 04:52:16,10,QXBQQIAHDCNDK,Ads,Chrome,M,27,3621382730,1,4,6,0.0002777777777777,1,United States
220699,2015-06-05 15:12:10,2015-06-28 15:30:19,45,BPNTVQZPVSYWH,Ads,IE,M,27,1635316269,0,15,6,552.3025,1,United States
25909,2015-01-09 00:26:16,2015-01-09 00:26:17,35,ITTGEOLQMZPCA,Ads,FireFox,F,27,2942886168,1,0,4,0.0002777777777777,1,Japan
255282,2015-08-05 20:47:11,2015-11-02 00:49:26,92,QVPKZXHSLWKDG,Ads,Safari,M,31,1984643278,0,0,0,2116.0375,1,China
309537,2015-01-04 06:43:10,2015-01-04 06:43:11,60,VSZLPCXAISHQC,SEO,Chrome,F,35,261481281,1,6,6,0.0002777777777777,1,United States
315676,2015-04-28 17:04:06,2015-05-21 08:20:43,13,EHALDCJCUZWXI,Ads,Chrome,F,30,1677138165,0,8,3,543.2769444444444,1,Canada
83997,2015-07-09 23:04:41,2015-08-08 17:05:26,70,VVRADMSMYZIKS,Direct,Safari,M,35,947242028,0,17,5,714.0125,1,United States
347451,2015-02-23 13:06:39,2015-04-27 23:18:06,20,AKCONRISFXJYB,SEO,Chrome,M,28,3207039603,0,23,0,1522.190833333333,1,Brazil
4461,2015-02-01 10:51:57,2015-02-04 19:55:16,11,ECTRQHWFSQMSN,SEO,Chrome,M,32,668051508,0,19,2,81.05527777777777,1,Indonesia
14814,2015-07-24 07:19:55,2015-09-13 21:55:09,41,SWSVLEAGHUNZR,SEO,FireFox,F,40,3173781609,0,21,6,1238.5872222222222,1,Brazil
344471,2015-07-17 09:17:34,2015-08-23 14:56:57,10,UMNJZMRNNUGWS,SEO,IE,F,38,467850629,0,14,6,893.6563888888888,1,China
164976,2015-03-22 15:05:13,2015-07-04 18:14:49,75,BYELCSUWGCXRT,SEO,Chrome,F,47,2791779794,0,18,5,2499.16,1,Korea Republic of
385440,2015-04-25 03:49:42,2015-07-02 04:47:52,24,NLXNAKCCGGXJN,SEO,Safari,F,46,1771100367,0,4,3,1632.9694444444444,1,Morocco
170266,2015-06-09 03:54:51,2015-06-29 12:10:41,23,OYUYMNXXJQQLD,SEO,FireFox,M,43,849329128,0,12,0,488.2638888888889,1,United States
398332,2015-03-14 23:04:55,2015-05-26 18:08:44,21,APMIEOPDALUYA,Ads,Safari,M,48,1036188278,0,18,1,1747.0636111111112,1,Japan
354500,2015-06-02 15:51:55,2015-08-26 21:59:30,42,TLPHFSPJMLXLE,Ads,FireFox,F,28,1693439119,0,21,2,2046.1263888888889,1,United States
186425,2015-02-08 17:21:47,2015-04-23 20:29:08,31,ZJPOWRGVWYNTE,SEO,Safari,M,21,2938196552,1,20,3,1779.1225,1,Australia
382781,2015-05-05 01:15:27,2015-08-15 06:31:44,46,EASHEYZEVPDTS,Direct,FireFox,M,48,926647711,0,6,5,2453.271388888889,1,United States
123551,2015-01-27 06:32:02,2015-04-27 10:49:57,58,UBTIKOZSZVWPL,SEO,FireFox,M,18,1879912740,0,10,0,2164.2986111111118,1,China
12894,2015-07-18 20:54:39,2015-10-01 00:17:58,18,LDNLCDIUQCOVK,Direct,Chrome,M,33,1635644185,0,0,3,1779.388611111111,1,United States
182389,2015-01-14 18:04:12,2015-05-14 07:32:39,40,FFLVDPNZUOMOW,SEO,Chrome,M,27,2107743374,0,7,3,2869.474166666667,1,Indonesia
319288,2015-01-08 09:02:27,2015-04-22 15:54:58,49,IJBASPQUGXRGE,SEO,Chrome,F,39,974336364,0,15,2,2502.8752777777777,1,China
59748,2015-05-29 16:57:50,2015-08-04 10:18:16,50,BVUYCRVSZNRMJ,Direct,FireFox,M,35,3430761445,0,10,1,1601.3405555555555,1,United States
65791,2015-08-06 18:32:02,2015-10-13 11:01:19,57,ISOESMEWHKUAM,SEO,FireFox,M,40,1985309837,0,11,1,1624.4880555555555,1,China
318273,2015-01-03 22:26:21,2015-01-03 22:26:22,40,AZYBDTMAXFGYK,Direct,Safari,M,32,3399480759,1,22,5,0.0002777777777777,1,India
243848,2015-08-05 03:43:17,2015-08-21 13:45:20,41,IKOLGDAMJGJXU,Direct,FireFox,F,30,3599519344,0,13,4,394.0341666666667,1,United States
292906,2015-03-11 01:18:30,2015-05-08 20:31:01,67,ZIRTZCGHSOBHE,Direct,Safari,F,19,604697257,0,20,4,1411.2086111111112,1,Japan
359275,2015-04-17 15:23:33,2015-06-25 03:39:33,43,KKTNICHFVFZBY,SEO,FireFox,F,47,266475177,0,3,3,1644.2666666666669,1,United States
152288,2015-05-25 04:59:22,2015-08-29 19:45:36,28,XTEHLYHXIVZLI,SEO,FireFox,M,36,2545143924,1,19,5,2318.770555555556,1,United States
358521,2015-06-01 17:32:47,2015-06-18 22:35:23,60,FBLUWYGPQSHPL,Ads,Chrome,M,34,2472572728,0,22,3,413.04333333333335,1,Spain
88901,2015-07-25 20:27:17,2015-08-11 00:44:28,53,WMOXFUAZPSYJG,Direct,IE,F,62,340786747,0,0,1,388.2863888888889,1,United States
394010,2015-02-02 11:55:27,2015-05-10 00:59:16,33,DDBQDBHQLRNBU,Direct,IE,M,46,4041304615,0,0,6,2317.063611111111,1,Unknown
116852,2015-02-12 19:39:40,2015-04-30 05:06:36,26,HDDOZXVKBPNTU,Direct,Chrome,M,33,1527690923,0,5,3,1833.4488888888889,1,Germany
354858,2015-06-14 11:09:05,2015-07-27 19:35:38,26,HKGPTUTYGJUBK,SEO,Safari,M,27,1689349281,0,19,0,1040.4425,1,United States
282903,2015-05-02 20:40:49,2015-06-23 07:30:41,49,MERAJJDMYLDMZ,Direct,IE,F,24,3500057910,0,7,1,1234.831111111111,1,United States
29343,2015-06-03 15:52:12,2015-09-24 03:41:06,32,AOAKVEYRJGGVT,Ads,Chrome,M,43,1577268439,0,3,3,2699.815,1,United Kingdom
87201,2015-07-05 12:47:17,2015-07-25 12:26:49,36,UIVOJGVVDEDDA,SEO,IE,F,49,2390573100,0,12,5,479.6588888888889,1,Canada
232702,2015-01-18 18:50:34,2015-04-27 12:24:20,38,SRVANJHTSJCZT,SEO,IE,M,42,590778071,1,12,0,2369.5627777777777,1,United States
70945,2015-02-06 05:26:39,2015-02-22 22:51:33,24,VACZNVNFGJRWN,Ads,IE,F,20,3438893271,1,22,6,401.415,1,United States
285593,2015-01-30 17:47:31,2015-02-14 14:04:14,32,MBRCPSZRQPNQI,SEO,FireFox,M,38,3460352646,0,14,5,356.2786111111111,1,United States
150849,2015-03-20 18:25:24,2015-07-16 12:29:22,23,ZICGDXHVXJMPP,Direct,IE,M,37,1745429727,0,12,3,2826.0661111111112,1,United States
80691,2015-08-15 21:49:50,2015-12-13 10:36:18,73,TQWPHMQORVZZS,Direct,Chrome,M,18,150140367,0,10,6,2868.7744444444443,1,United States
334533,2015-05-16 03:03:11,2015-08-29 03:22:13,70,YUEUODGGCBBGX,SEO,IE,M,33,2530785179,0,3,5,2520.3172222222224,1,United States
149347,2015-01-09 11:51:50,2015-01-09 11:51:51,9,MQSTSDMCMCTNK,Direct,Chrome,F,36,2966275966,1,11,4,0.0002777777777777,1,United Arab Emirates
105449,2015-06-07 02:49:47,2015-08-11 04:00:54,31,SJNTLSIMOLOLC,SEO,IE,M,46,410203367,0,4,1,1561.185277777778,1,United States
314283,2015-05-24 12:16:09,2015-09-04 05:50:20,14,OADXXIJGKOCOH,SEO,Chrome,M,38,2023902084,0,5,4,2465.569722222222,1,Indonesia
240298,2015-01-10 21:04:51,2015-01-10 21:04:52,59,NAOQDDXPJQHSW,Ads,FireFox,M,33,1910049722,1,21,5,0.0002777777777777,1,Korea Republic of
301628,2015-01-14 20:47:29,2015-05-07 06:50:19,69,IPUZIFYBIBJVU,SEO,Chrome,F,31,3793068752,0,6,3,2698.0472222222224,1,Unknown
256709,2015-07-09 08:50:42,2015-08-26 14:08:12,62,VLMKLPACEEOQN,Ads,Chrome,M,23,4211517991,0,14,2,1157.2916666666667,1,Unknown
287687,2015-02-22 21:10:00,2015-05-02 08:54:24,18,TTTAVUIKYVDNQ,SEO,Safari,M,42,2336894417,0,8,5,1643.74,1,Finland
279830,2015-03-12 01:52:58,2015-05-02 04:18:00,26,CJPPGQLJVIHEU,Ads,Chrome,M,31,2929087862,0,4,5,1226.4172222222223,1,United States
154370,2015-04-25 01:16:44,2015-06-21 03:27:32,18,QMHVZYLDZAFLJ,Ads,FireFox,M,32,2356255206,0,3,6,1370.18,1,Taiwan; Republic of China (ROC)
216781,2015-02-19 22:57:30,2015-03-05 18:24:50,35,DJPUNOMVXZJYB,SEO,Safari,M,18,3416913600,0,18,3,331.4555555555556,1,Hong Kong
309447,2015-03-01 15:00:06,2015-06-12 02:02:28,34,YWKPELNBVAUIK,SEO,Chrome,F,21,833506689,0,2,4,2459.0394444444446,1,Korea Republic of
40888,2015-08-15 14:45:02,2015-09-15 07:58:19,30,ULWJLLOZTXDAM,Direct,Chrome,M,33,2913733705,0,7,1,737.2213888888889,1,United States
126435,2015-05-02 07:56:10,2015-06-06 06:23:19,57,RLSDDVNEPTHZA,Ads,Safari,F,34,3310299472,0,6,5,838.4525,1,South Africa
318323,2015-01-27 11:57:50,2015-02-09 15:10:19,37,YSENOXAKSYXRJ,Ads,IE,F,30,1139539171,0,15,0,315.2080555555556,1,United States
240068,2015-06-06 15:15:10,2015-09-19 13:49:56,61,BVLBXIBVWBPLQ,Ads,Chrome,M,30,2023349098,1,13,5,2518.579444444445,1,Australia
74949,2015-01-18 08:44:05,2015-03-04 00:19:58,19,SXKEZEJEYMRLK,Direct,Chrome,F,23,3989912639,1,0,2,1071.5980555555554,1,Unknown
375763,2015-03-02 04:25:40,2015-05-04 06:29:30,67,GQZSIPJTRGSSV,Direct,FireFox,M,21,913561030,1,6,0,1514.0638888888889,1,United States
294636,2015-02-20 05:39:03,2015-04-28 19:42:51,59,HIZYMLBIFGNTK,SEO,Chrome,F,30,1074340345,0,19,1,1622.0633333333333,1,United States
46006,2015-03-22 01:45:53,2015-06-18 12:30:32,21,DGDUGLYFPLJTR,Ads,IE,F,18,2395187726,0,12,3,2122.744166666667,1,Canada
224056,2015-04-12 19:50:45,2015-06-08 04:00:00,74,ASLNMVZXBMPOX,Ads,Chrome,M,49,591260891,0,4,0,1352.1541666666667,1,United States
262517,2015-08-14 06:19:36,2015-12-08 02:25:17,53,CDXGFHQRGZKCU,Direct,Chrome,F,27,3197427486,0,2,1,2780.094722222222,1,Guatemala
171605,2015-02-28 05:37:43,2015-04-20 19:38:15,31,DWEDRZQSDQWQH,SEO,Chrome,M,46,1748651064,0,19,0,1238.0088888888888,1,United States
161999,2015-08-14 04:10:21,2015-08-16 08:44:01,30,KPALHUCKKHDAA,Direct,Safari,M,35,701641386,0,8,6,52.56111111111111,1,Ghana
165173,2015-08-09 13:05:45,2015-08-19 13:03:59,73,RMSZBWZGWSOST,Ads,Safari,F,22,1511164521,0,13,2,239.9705555555556,1,France
95380,2015-04-20 11:57:32,2015-07-03 04:25:32,75,SYCIHAHMNNPGJ,SEO,IE,M,24,2051832417,0,4,4,1768.4666666666667,1,China
390927,2015-03-11 02:28:20,2015-04-25 20:06:02,27,XNUQSOQRURWBM,Ads,Chrome,M,41,3595929306,0,20,5,1097.628333333333,1,United States
253791,2015-04-05 08:30:26,2015-05-14 16:22:25,15,HIYSTARAIAXPI,Ads,Chrome,F,21,948810867,0,16,3,943.8663888888888,1,United States
120105,2015-05-09 18:30:31,2015-08-12 00:46:44,35,XNPGLFLGICGRP,SEO,Chrome,F,32,3509716548,0,0,2,2262.2702777777777,1,United States
72194,2015-03-03 22:13:27,2015-06-08 10:28:53,19,FJBJNWWZLXDEA,SEO,Safari,M,32,3214842635,1,10,0,2316.257222222222,1,Colombia
215238,2015-01-01 15:27:41,2015-04-25 22:01:27,29,PURHHEIEJFZFM,Ads,Chrome,F,45,199738224,0,22,5,2742.5627777777777,1,United States
101948,2015-06-02 16:09:36,2015-09-22 13:54:03,36,HEKZTRPCROWGH,Direct,IE,M,47,298395273,0,13,1,2685.7408333333333,1,United States
252810,2015-02-23 12:53:33,2015-03-18 18:53:02,19,EZBWQHZVYOEML,SEO,Safari,M,36,3325610545,0,18,2,557.9913888888889,1,United States
276523,2015-08-13 12:57:56,2015-12-09 19:40:00,32,PVOLBCHDCUGIS,SEO,IE,M,36,3472951667,0,19,2,2838.701111111111,1,United States
254223,2015-05-13 12:43:33,2015-08-16 10:55:34,31,XVOHYVKWENTVE,Direct,FireFox,M,32,3871057099,0,10,6,2278.200277777778,1,Unknown
163685,2015-03-18 04:23:56,2015-05-18 09:54:39,9,ACTBADUIVKKRL,Direct,FireFox,F,27,1506364366,0,9,0,1469.5119444444445,1,Latvia
279126,2015-04-08 16:13:25,2015-05-14 07:55:12,20,XWKHEOJRAMYWZ,Ads,IE,F,31,3508143824,0,7,3,855.6963888888889,1,United States
97523,2015-05-23 20:29:46,2015-09-03 11:27:14,25,GDZGLNIKUJZNU,Ads,FireFox,M,19,4222998992,0,11,3,2462.9577777777777,1,Unknown
19306,2015-05-07 08:41:24,2015-07-27 12:21:36,65,PNWQXROSSGVXX,SEO,IE,M,34,3893321607,0,12,0,1947.67,1,Unknown
231473,2015-06-11 20:17:49,2015-07-31 20:08:43,16,BCYHHINOLLQLS,SEO,Chrome,M,45,692459040,0,20,4,1199.8483333333334,1,Malawi
110027,2015-03-12 22:49:11,2015-06-30 23:03:19,40,QOQNHSYXUQLWS,Direct,IE,F,36,1326312537,0,23,1,2640.2355555555555,1,Italy
200384,2015-08-02 15:27:23,2015-10-13 22:54:59,59,EOWYEGRJWGKPG,Ads,Chrome,F,19,699523430,0,22,1,1735.46,1,South Africa
317834,2015-06-03 08:23:27,2015-07-05 02:50:33,15,USBDBKNCPNLYJ,Direct,Chrome,M,25,711046339,0,2,6,762.4516666666667,1,China
335104,2015-04-27 13:34:35,2015-05-13 03:15:13,54,TEPTXHXNLJNZQ,SEO,Chrome,M,20,4271343706,0,3,2,373.6772222222222,1,Unknown
361402,2015-03-05 01:23:22,2015-03-23 06:46:30,60,IEAAFHSXNQSMW,Ads,IE,M,34,1556003789,0,6,0,437.3855555555556,1,France
290044,2015-03-01 04:05:39,2015-06-10 07:27:21,44,QHFZCFQBGEOIZ,SEO,IE,M,31,3641173014,0,7,2,2427.3616666666667,1,Germany
118235,2015-06-19 12:54:01,2015-08-21 03:33:37,51,GVWOWZLTEMWHH,Ads,FireFox,M,35,2080659873,0,3,4,1502.66,1,India
283464,2015-02-24 07:25:43,2015-03-30 00:01:46,26,CNMMNAZNFMEJI,SEO,Chrome,M,23,978167114,0,0,0,808.6008333333333,1,Korea Republic of
379236,2015-04-22 06:31:23,2015-07-15 20:05:53,21,HZGACJIMGFVNE,Ads,Chrome,F,27,1003376301,0,20,2,2029.575,1,China
148109,2015-01-19 23:38:55,2015-05-12 07:04:32,10,DDEJJOPDILNUT,SEO,FireFox,F,27,436372851,0,7,1,2695.4269444444444,1,United States
336686,2015-06-13 23:49:17,2015-07-16 19:05:36,35,MTYEVHFWAEAFU,SEO,Chrome,M,33,1868506951,0,19,3,787.2719444444444,1,Indonesia
240991,2015-08-09 10:31:25,2015-12-02 03:09:23,45,PYUCSEGMNQTQH,Direct,Chrome,M,28,1924778555,0,3,2,2752.632777777778,1,Japan
373060,2015-06-02 07:26:53,2015-08-17 12:20:53,45,CXCBBVIYGWWAC,Direct,Chrome,M,43,1025431200,0,12,0,1828.9,1,Taiwan; Republic of China (ROC)
272828,2015-03-20 05:12:29,2015-05-09 09:11:50,36,YZOYATMOYWGIC,SEO,FireFox,M,34,3278106640,0,9,5,1203.9891666666667,1,United Kingdom
292691,2015-04-17 05:54:29,2015-08-03 17:59:30,10,MEAWFULQPYKRJ,SEO,Chrome,M,27,1219916166,0,17,0,2604.083611111111,1,United States
366065,2015-01-12 11:50:47,2015-01-12 11:50:48,73,OFCFVXKWSTJOY,SEO,FireFox,M,35,2647235230,1,11,0,0.0002777777777777,1,United States
110344,2015-07-03 03:22:49,2015-09-17 23:17:27,10,HQVHOXLKOUFFZ,Ads,IE,M,33,1240907702,1,23,3,1843.9105555555557,1,United States
115306,2015-06-01 00:53:07,2015-09-03 23:55:32,25,SLKRDQTFZCAXZ,Direct,Safari,M,24,3156182972,0,23,3,2279.0402777777776,1,United Kingdom
371674,2015-04-03 01:46:41,2015-07-12 03:41:59,46,ZNQJFHZLFAGCU,Ads,Chrome,F,23,1225623112,0,3,6,2401.9216666666666,1,United States
130268,2015-07-12 14:59:18,2015-10-17 21:50:48,36,CMGANYVTRHTVZ,Direct,FireFox,F,24,72647398,0,21,5,2334.858333333333,1,United States
315799,2015-03-05 00:06:55,2015-05-13 16:29:05,72,NKWFRWPEAONRO,SEO,IE,F,31,3566719044,0,16,2,1672.3694444444443,1,Sweden
50888,2015-03-04 22:05:13,2015-04-23 11:11:59,19,MSZHPFVRDYENP,Ads,Chrome,F,39,2472629989,0,11,3,1189.112777777778,1,United States
40820,2015-05-23 00:19:11,2015-07-17 11:31:15,32,UYLUGVVTHEDQV,Direct,Safari,M,36,1986408572,0,11,4,1331.201111111111,1,Japan
192355,2015-01-09 17:53:07,2015-05-08 11:20:14,33,IMKWBONQJNLVI,SEO,Safari,F,24,78636225,0,11,4,2849.4519444444445,1,United States
365769,2015-03-22 06:14:38,2015-05-19 09:32:23,77,PRCGLORRKQYPD,Ads,FireFox,M,27,1830506683,0,9,1,1395.2958333333331,1,France
390306,2015-06-22 18:32:42,2015-08-07 05:38:14,20,TPWKWTFGHUPYL,SEO,IE,F,35,2607200829,0,5,4,1091.0922222222223,1,United States
30788,2015-01-09 00:58:02,2015-01-09 00:58:03,18,WBBPGFKHVUYEU,SEO,Chrome,F,35,4081075207,1,0,4,0.0002777777777777,1,Unknown
201912,2015-01-03 03:53:22,2015-01-03 03:53:23,50,MTKWHPKNDEWFL,Direct,IE,M,35,260086723,1,3,5,0.0002777777777777,1,United States
139265,2015-07-10 14:25:45,2015-09-13 08:02:29,10,DAQIVYHQGWZGA,Ads,Opera,M,30,2640815618,0,8,6,1553.6122222222225,1,Japan
69640,2015-02-18 03:05:47,2015-03-05 18:53:28,56,LZTTJHQVONZMA,SEO,IE,F,25,3626868147,0,18,3,375.7947222222222,1,United States
339109,2015-05-14 16:07:24,2015-07-04 05:33:46,29,JSMBLMJPKAYBC,Ads,Chrome,F,43,257665055,0,5,5,1213.4394444444445,1,United States
367821,2015-07-31 10:48:15,2015-10-23 04:02:05,47,QQPSOTLKHJVQW,SEO,IE,M,40,1274260745,0,4,4,2009.230555555556,1,United States
249880,2015-07-26 18:22:29,2015-10-19 19:46:00,47,BLBOHECTPCKAC,Ads,IE,F,18,2559207408,0,19,0,2041.3919444444443,1,United States
89596,2015-02-26 07:53:45,2015-04-20 01:30:35,26,KYRGTVTIXTAKY,SEO,IE,M,27,1668095932,0,1,0,1265.6138888888888,1,United States
2450,2015-06-29 20:26:35,2015-07-31 20:42:19,21,MAAFFDHVHVZVC,Direct,FireFox,F,35,2776985197,0,20,4,768.2622222222222,1,Korea Republic of
252780,2015-04-01 12:03:32,2015-07-12 14:21:06,43,YCUFSGIKSYCRI,Ads,Chrome,M,21,1164648034,0,14,6,2450.2927777777777,1,United States
109520,2015-03-06 01:37:43,2015-05-18 02:38:21,41,HZXEWKZATXHIS,SEO,Chrome,M,42,3308140159,0,2,0,1753.0105555555556,1,Egypt
235180,2015-06-25 01:15:43,2015-10-11 18:43:19,53,TUUPLXWGXUZHL,SEO,Chrome,M,34,2195220166,0,18,6,2609.46,1,New Zealand
372372,2015-01-07 15:55:29,2015-01-07 15:55:30,86,UOMHJMHDVTLAS,SEO,Chrome,F,18,2045462560,1,15,2,0.0002777777777777,1,China
229662,2015-06-02 00:53:50,2015-09-25 02:38:40,25,CQNTTAXCAJLHL,SEO,Safari,F,38,3416244317,0,2,4,2761.7472222222223,1,Thailand
392711,2015-03-12 02:10:26,2015-04-03 14:28:24,48,GYJOGMJEUZGXU,SEO,Chrome,M,31,3602962897,0,14,4,540.2994444444445,1,United States
330617,2015-08-16 07:38:47,2015-08-23 19:24:16,82,CQMAUJCVYJXOV,Ads,Chrome,M,35,248778316,0,19,6,179.75805555555556,1,China
252558,2015-06-22 12:52:57,2015-09-04 09:58:24,31,LKQBEDKKRJJCR,Direct,Chrome,F,28,1350138534,0,9,4,1773.0908333333334,1,Austria
17595,2015-03-31 23:23:01,2015-06-25 10:29:13,19,MKOEHSLXIARWX,SEO,IE,F,29,2427421347,0,10,3,2051.103333333333,1,United States
398301,2015-08-16 15:47:40,2015-12-08 13:23:29,24,KEOBTIYQSVJGX,SEO,IE,M,18,461156261,0,13,1,2733.5969444444445,1,Korea Republic of
323217,2015-04-29 14:34:49,2015-07-24 11:24:53,44,WFVTSOVXIKMZS,SEO,Chrome,M,33,4192608922,0,11,4,2060.8344444444447,1,Unknown
70217,2015-05-07 05:27:57,2015-05-19 19:59:24,21,GZTHCNJBDFAJK,Direct,IE,M,31,735926564,0,19,1,302.52416666666664,1,Japan
312168,2015-04-06 17:36:47,2015-06-29 12:52:44,33,KEYCKWPCWZCAG,Direct,Chrome,F,44,1996673824,0,12,0,2011.2658333333331,1,China
320925,2015-01-03 03:54:59,2015-03-07 09:32:27,13,PTIOOOWLAKALH,Ads,Chrome,M,50,2177170193,0,9,5,1517.6244444444444,1,United States
185691,2015-04-28 11:15:15,2015-04-30 14:40:05,43,NLHXXSDFGXGLM,Direct,Chrome,M,26,1357419619,0,14,3,51.41388888888889,1,Latvia
341628,2015-07-13 03:33:19,2015-11-01 02:55:39,10,DNYBULSJVKPCI,SEO,IE,F,35,2047130242,0,2,6,2663.3722222222223,1,China
215803,2015-06-04 06:03:39,2015-09-11 14:19:19,52,KCKMRJPYBZRDQ,Ads,Safari,F,38,643373301,0,14,4,2384.261111111111,1,United States
358240,2015-06-10 05:09:07,2015-08-09 00:57:15,34,INDKCKPINOSLP,SEO,IE,M,30,817262640,0,0,6,1435.8022222222223,1,United States
145763,2015-06-15 13:46:22,2015-08-30 10:13:51,37,CPRCRZJBCJXNW,Ads,FireFox,M,21,4040591618,0,10,6,1820.458055555556,1,Unknown
122339,2015-01-10 23:23:20,2015-04-28 00:12:59,38,ITUMJCKWEYNDD,Ads,Safari,M,43,3874757617,0,0,1,2568.8275,1,Unknown
162343,2015-01-13 03:00:57,2015-01-13 03:00:58,18,IURVDXDVUCIJQ,SEO,Chrome,F,34,1476841656,1,3,1,0.0002777777777777,1,Spain
116812,2015-03-03 20:22:23,2015-03-27 21:13:01,34,PVELSYCYSGJSP,Ads,Safari,F,45,3013140943,0,21,4,576.8438888888888,1,Brazil
263497,2015-03-17 07:22:46,2015-05-04 20:04:25,49,JZZFTYEPRJIXQ,SEO,Chrome,M,45,1680376390,0,20,0,1164.694166666667,1,United States
59989,2015-07-30 16:04:19,2015-09-15 12:35:12,47,UTVMLNBQXMLMS,SEO,Chrome,F,48,4095688456,0,12,1,1124.5147222222222,1,Unknown
199723,2015-03-15 15:13:47,2015-05-30 15:27:51,50,TFOYXAKLRMDVG,SEO,FireFox,F,37,1261302286,0,15,5,1824.2344444444443,1,United States
10142,2015-04-27 04:02:28,2015-05-07 08:01:49,19,OXXTFCPFGXNVJ,Ads,Opera,F,20,3786214164,0,8,3,243.98916666666668,1,Unknown
130963,2015-06-06 16:46:19,2015-07-10 01:39:49,12,XAAGHRKLFELMA,SEO,Safari,F,30,2331847099,0,1,4,800.8916666666667,1,United Kingdom
331784,2015-07-17 15:52:04,2015-08-10 02:03:49,18,BYCXDTAXLIDRJ,Ads,Chrome,M,35,3029596167,0,2,0,562.1958333333333,1,Japan
189446,2015-02-06 03:31:45,2015-05-24 10:17:55,11,XKJHVMPTAGFCR,Ads,IE,M,27,1814436318,0,10,6,2574.7694444444446,1,United States
372942,2015-06-17 12:51:04,2015-08-09 01:22:15,49,IXGXYMMVBMTDB,SEO,Chrome,F,44,711423723,0,1,6,1260.5197222222223,1,China
298917,2015-05-24 08:05:36,2015-09-10 18:01:19,65,MADYQXUEBFTOU,Ads,Chrome,M,43,3003710909,0,18,3,2625.928611111111,1,Chile
75346,2015-05-19 05:43:18,2015-07-06 19:18:03,13,QFDMSCAPHMQIS,SEO,Chrome,M,35,1659306383,0,19,0,1165.5791666666669,1,United States
265016,2015-01-23 10:45:16,2015-04-28 14:19:13,52,SFKHFTVAEXRQJ,Ads,Chrome,M,26,1151731540,0,14,1,2283.5658333333336,1,United States
237070,2015-07-13 07:51:16,2015-10-11 03:58:01,19,GMLKMHETRPNYP,SEO,Safari,M,29,1625598131,0,3,6,2156.1125,1,United States
40503,2015-01-03 01:53:22,2015-03-31 01:32:50,84,SWWFTKVDRYUWA,Ads,Chrome,M,49,3252949536,0,1,1,2087.657777777778,1,Austria
268161,2015-01-07 07:44:26,2015-01-07 07:44:27,49,FBSLPBLFDERHU,Ads,FireFox,M,23,65922460,1,7,2,0.0002777777777777,1,United States
153477,2015-04-06 06:27:12,2015-08-02 13:11:19,74,HKHSHASFZSKQE,Ads,Chrome,F,41,751678284,0,13,6,2838.735277777778,1,United States
10381,2015-03-06 20:37:34,2015-04-05 15:33:11,26,RKCBETGLZNWUS,SEO,Chrome,F,33,4062051377,0,15,6,714.9269444444444,1,Unknown
60293,2015-02-08 12:50:37,2015-03-09 13:05:29,43,XNGAOZLFJHEZP,SEO,IE,F,45,195247204,0,13,0,696.2477777777777,1,United States
53732,2015-04-30 05:00:41,2015-08-25 01:34:09,88,MYUEDYLBMUVVT,Ads,Safari,F,29,1459114184,0,1,1,2804.5577777777776,1,France
